time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
15986,0.42,1641.44,-26060202.68,4473.19,0,206.99,0.05,42.99,0.02
15987,0.42,1641.44,-26061844.12,4472.77,0,206.99,0.05,42.99,0.02
15988,0.42,1641.44,-26063485.56,4472.34,0,206.99,0.05,42.99,0.02
15989,0.42,1641.44,-26065127,4471.92,0,206.98,0.05,42.98,0.02
15990,0.42,1641.44,-26066768.44,4471.49,0,206.98,0.05,42.98,0.02
15991,0.42,1641.44,-26068409.88,4471.07,0,206.97,0.05,42.97,0.02
15992,0.42,1641.44,-26070051.32,4470.65,0,206.97,0.05,42.97,0.02
15993,0.42,1641.44,-26071692.76,4470.22,0,206.97,0.05,42.97,0.02
15994,0.42,1641.44,-26073334.2,4469.8,0,206.96,0.05,42.96,0.02
15995,0.42,1641.44,-26074975.64,4469.37,0,206.96,0.05,42.96,0.02
15996,0.42,1641.44,-26076617.08,4468.95,0,206.96,0.05,42.96,0.02
15997,0.42,1641.44,-26078258.52,4468.52,0,206.95,0.05,42.95,0.02
15998,0.42,1641.44,-26079899.96,4468.1,0,206.95,0.05,42.95,0.02
15999,0.42,1641.44,-26081541.4,4467.67,0,206.94,0.05,42.94,0.02
16000,0.42,1641.44,-26083182.84,4467.25,0,206.94,0.05,42.94,0.02
16001,0.42,1641.44,-26084824.28,4466.83,0,206.94,0.05,42.94,0.02
16002,0.42,1641.44,-26086465.72,4466.4,0,206.93,0.05,42.93,0.02
16003,0.42,1641.44,-26088107.16,4465.98,0,206.93,0.05,42.93,0.02
16004,0.42,1641.44,-26089748.6,4465.55,0,206.93,0.05,42.93,0.02
16005,0.42,1641.44,-26091390.04,4465.13,0,206.92,0.05,42.92,0.02
16006,0.42,1641.44,-26093031.49,4464.7,0,206.92,0.05,42.92,0.02
16007,0.42,1641.44,-26094672.93,4464.28,0,206.91,0.05,42.91,0.02
16008,0.42,1641.44,-26096314.37,4463.86,0,206.91,0.05,42.91,0.02
16009,0.42,1641.44,-26097955.81,4463.43,0,206.91,0.05,42.91,0.02
16010,0.42,1641.44,-26099597.25,4463.01,0,206.9,0.05,42.9,0.02
16011,0.42,1641.44,-26101238.69,4462.58,0,206.9,0.05,42.9,0.02
16012,0.42,1641.44,-26102880.13,4462.16,0,206.9,0.05,42.9,0.02
16013,0.42,1641.44,-26104521.57,4461.73,0,206.89,0.05,42.89,0.02
16014,0.42,1641.44,-26106163.01,4461.31,0,206.89,0.05,42.89,0.02
16015,0.42,1641.44,-26107804.45,4460.89,0,206.88,0.05,42.88,0.02
16016,0.42,1641.44,-26109445.89,4460.46,0,206.88,0.05,42.88,0.02
16017,0.42,1641.44,-26111087.33,4460.04,0,206.88,0.05,42.88,0.02
16018,0.42,1641.44,-26112728.77,4459.61,0,206.87,0.05,42.87,0.02
16019,0.42,1641.44,-26114370.21,4459.19,0,206.87,0.05,42.87,0.02
16020,0.42,1641.44,-26116011.65,4458.76,0,206.87,0.05,42.87,0.02
16021,0.42,1641.44,-26117653.09,4458.34,0,206.86,0.05,42.86,0.02
16022,0.42,1641.44,-26119294.53,4457.92,0,206.86,0.05,42.86,0.02
16023,0.42,1641.44,-26120935.97,4457.49,0,206.85,0.05,42.85,0.02
16024,0.42,1641.44,-26122577.41,4457.07,0,206.85,0.05,42.85,0.02
16025,0.42,1641.44,-26124218.85,4456.64,0,206.85,0.05,42.85,0.02
16026,0.42,1641.44,-26125860.3,4456.22,0,206.84,0.05,42.84,0.02
16027,0.42,1641.44,-26127501.74,4455.79,0,206.84,0.05,42.84,0.02
16028,0.42,1641.44,-26129143.18,4455.37,0,206.84,0.05,42.84,0.02
16029,0.42,1641.44,-26130784.62,4454.95,0,206.83,0.05,42.83,0.02
16030,0.42,1641.44,-26132426.06,4454.52,0,206.83,0.05,42.83,0.02
16031,0.42,1641.44,-26134067.5,4454.1,0,206.82,0.05,42.82,0.02
16032,0.42,1641.44,-26135708.94,4453.67,0,206.82,0.05,42.82,0.02
16033,0.42,1641.44,-26137350.38,4453.25,0,206.82,0.05,42.82,0.02
16034,0.42,1641.44,-26138991.82,4452.83,0,206.81,0.05,42.81,0.02
16035,0.42,1641.44,-26140633.26,4452.4,0,206.81,0.05,42.81,0.02
16036,0.42,1641.44,-26142274.7,4451.98,0,206.81,0.05,42.81,0.02
16037,0.42,1641.44,-26143916.14,4451.55,0,206.8,0.05,42.8,0.02
16038,0.42,1641.44,-26145557.58,4451.13,0,206.8,0.05,42.8,0.02
16039,0.42,1641.44,-26147199.02,4450.71,0,206.79,0.05,42.79,0.02
16040,0.42,1641.44,-26148840.46,4450.28,0,206.79,0.05,42.79,0.02
16041,0.42,1641.44,-26150481.9,4449.86,0,206.79,0.05,42.79,0.02
16042,0.42,1641.44,-26152123.34,4449.43,0,206.78,0.05,42.78,0.02
16043,0.42,1641.44,-26153764.78,4449.01,0,206.78,0.05,42.78,0.02
16044,0.42,1641.44,-26155406.22,4448.59,0,206.78,0.05,42.78,0.02
16045,0.42,1641.44,-26157047.66,4448.16,0,206.77,0.05,42.77,0.02
16046,0.42,1641.44,-26158689.1,4447.74,0,206.77,0.05,42.77,0.02
16047,0.42,1641.44,-26160330.55,4447.31,0,206.76,0.05,42.76,0.02
16048,0.42,1641.44,-26161971.99,4446.89,0,206.76,0.05,42.76,0.02
16049,0.42,1641.44,-26163613.43,4446.47,0,206.76,0.05,42.76,0.02
16050,0.42,1641.44,-26165254.87,4446.04,0,206.75,0.05,42.75,0.02
16051,0.42,1641.44,-26166896.31,4445.62,0,206.75,0.05,42.75,0.02
16052,0.42,1641.44,-26168537.75,4445.19,0,206.74,0.05,42.74,0.02
16053,0.42,1641.44,-26170179.19,4444.77,0,206.74,0.05,42.74,0.02
16054,0.42,1641.44,-26171820.63,4444.35,0,206.74,0.05,42.74,0.02
16055,0.42,1641.44,-26173462.07,4443.92,0,206.73,0.05,42.73,0.02
16056,0.42,1641.44,-26175103.51,4443.5,0,206.73,0.05,42.73,0.02
16057,0.42,1641.44,-26176744.95,4443.07,0,206.73,0.05,42.73,0.02
16058,0.42,1641.44,-26178386.39,4442.65,0,206.72,0.05,42.72,0.02
16059,0.42,1641.44,-26180027.83,4442.23,0,206.72,0.05,42.72,0.02
16060,0.42,1641.44,-26181669.27,4441.8,0,206.71,0.05,42.71,0.02
16061,0.42,1641.44,-26183310.71,4441.38,0,206.71,0.05,42.71,0.02
16062,0.42,1641.44,-26184952.15,4440.95,0,206.71,0.05,42.71,0.02
16063,0.42,1641.44,-26186593.59,4440.53,0,206.7,0.05,42.7,0.02
16064,0.42,1641.44,-26188235.03,4440.11,0,206.7,0.05,42.7,0.02
16065,0.42,1641.44,-26189876.47,4439.68,0,206.7,0.05,42.7,0.02
16066,0.42,1641.44,-26191517.91,4439.26,0,206.69,0.05,42.69,0.02
16067,0.42,1641.44,-26193159.36,4438.83,0,206.69,0.05,42.69,0.02
16068,0.42,1641.44,-26194800.8,4438.41,0,206.68,0.05,42.68,0.02
16069,0.42,1641.44,-26196442.24,4437.99,0,206.68,0.05,42.68,0.02
16070,0.42,1641.44,-26198083.68,4437.56,0,206.68,0.05,42.68,0.02
16071,0.42,1641.44,-26199725.12,4437.14,0,206.67,0.05,42.67,0.02
16072,0.42,1641.44,-26201366.56,4436.72,0,206.67,0.05,42.67,0.02
16073,0.42,1641.44,-26203008,4436.29,0,206.67,0.05,42.67,0.02
16074,0.42,1641.44,-26204649.44,4435.87,0,206.66,0.05,42.66,0.02
16075,0.42,1641.44,-26206290.88,4435.44,0,206.66,0.05,42.66,0.02
16076,0.42,1641.44,-26207932.32,4435.02,0,206.65,0.05,42.65,0.02
16077,0.42,1641.44,-26209573.76,4434.6,0,206.65,0.05,42.65,0.02
16078,0.42,1641.44,-26211215.2,4434.17,0,206.65,0.05,42.65,0.02
16079,0.42,1641.44,-26212856.64,4433.75,0,206.64,0.05,42.64,0.02
16080,0.42,1641.44,-26214498.08,4433.33,0,206.64,0.05,42.64,0.02
16081,0.42,1641.44,-26216139.52,4432.9,0,206.64,0.05,42.64,0.02
16082,0.42,1641.44,-26217780.96,4432.48,0,206.63,0.05,42.63,0.02
16083,0.42,1641.44,-26219422.4,4432.05,0,206.63,0.05,42.63,0.02
16084,0.42,1641.44,-26221063.84,4431.63,0,206.62,0.05,42.62,0.02
16085,0.42,1641.44,-26222705.28,4431.21,0,206.62,0.05,42.62,0.02
16086,0.42,1641.44,-26224346.72,4430.78,0,206.62,0.05,42.62,0.02
16087,0.42,1641.44,-26225988.16,4430.36,0,206.61,0.05,42.61,0.02
16088,0.42,1641.44,-26227629.61,4429.94,0,206.61,0.05,42.61,0.02
16089,0.42,1641.44,-26229271.05,4429.51,0,206.61,0.05,42.61,0.02
16090,0.42,1641.44,-26230912.49,4429.09,0,206.6,0.05,42.6,0.02
16091,0.42,1641.44,-26232553.93,4428.66,0,206.6,0.05,42.6,0.02
16092,0.42,1641.44,-26234195.37,4428.24,0,206.59,0.05,42.59,0.02
16093,0.42,1641.44,-26235836.81,4427.82,0,206.59,0.05,42.59,0.02
16094,0.42,1641.44,-26237478.25,4427.39,0,206.59,0.05,42.59,0.02
16095,0.42,1641.44,-26239119.69,4426.97,0,206.58,0.05,42.58,0.02
16096,0.42,1641.44,-26240761.13,4426.55,0,206.58,0.05,42.58,0.02
16097,0.42,1641.44,-26242402.57,4426.12,0,206.58,0.05,42.58,0.02
16098,0.42,1641.44,-26244044.01,4425.7,0,206.57,0.05,42.57,0.02
16099,0.42,1641.44,-26245685.45,4425.28,0,206.57,0.05,42.57,0.02
16100,0.42,1641.44,-26247326.89,4424.85,0,206.56,0.05,42.56,0.02
16101,0.42,1641.44,-26248968.33,4424.43,0,206.56,0.05,42.56,0.02
16102,0.42,1641.44,-26250609.77,4424,0,206.56,0.05,42.56,0.02
16103,0.42,1641.44,-26252251.21,4423.58,0,206.55,0.05,42.55,0.02
16104,0.42,1641.44,-26253892.65,4423.16,0,206.55,0.05,42.55,0.02
16105,0.42,1641.44,-26255534.09,4422.73,0,206.55,0.05,42.55,0.02
16106,0.42,1641.44,-26257175.53,4422.31,0,206.54,0.05,42.54,0.02
16107,0.42,1641.44,-26258816.97,4421.89,0,206.54,0.05,42.54,0.02
16108,0.42,1641.44,-26260458.42,4421.46,0,206.53,0.05,42.53,0.02
16109,0.42,1641.44,-26262099.86,4421.04,0,206.53,0.05,42.53,0.02
16110,0.42,1641.44,-26263741.3,4420.62,0,206.53,0.05,42.53,0.02
16111,0.42,1641.44,-26265382.74,4420.19,0,206.52,0.05,42.52,0.02
16112,0.42,1641.44,-26267024.18,4419.77,0,206.52,0.05,42.52,0.02
16113,0.42,1641.44,-26268665.62,4419.35,0,206.52,0.05,42.52,0.02
16114,0.42,1641.44,-26270307.06,4418.92,0,206.51,0.05,42.51,0.02
16115,0.42,1641.44,-26271948.5,4418.5,0,206.51,0.05,42.51,0.02
16116,0.42,1641.44,-26273589.94,4418.08,0,206.5,0.05,42.5,0.02
16117,0.42,1641.44,-26275231.38,4417.65,0,206.5,0.05,42.5,0.02
16118,0.42,1641.44,-26276872.82,4417.23,0,206.5,0.05,42.5,0.02
16119,0.42,1641.44,-26278514.26,4416.81,0,206.49,0.05,42.49,0.02
16120,0.42,1641.44,-26280155.7,4416.38,0,206.49,0.05,42.49,0.02
16121,0.42,1641.44,-26281797.14,4415.96,0,206.49,0.05,42.49,0.02
16122,0.42,1641.44,-26283438.58,4415.53,0,206.48,0.05,42.48,0.02
16123,0.42,1641.44,-26285080.02,4415.11,0,206.48,0.05,42.48,0.02
16124,0.42,1641.44,-26286721.46,4414.69,0,206.47,0.05,42.47,0.02
16125,0.42,1641.44,-26288362.9,4414.26,0,206.47,0.05,42.47,0.02
16126,0.42,1641.44,-26290004.34,4413.84,0,206.47,0.05,42.47,0.02
16127,0.42,1641.44,-26291645.78,4413.42,0,206.46,0.05,42.46,0.02
16128,0.42,1641.44,-26293287.22,4412.99,0,206.46,0.05,42.46,0.02
16129,0.42,1641.44,-26294928.67,4412.57,0,206.46,0.05,42.46,0.02
16130,0.42,1641.44,-26296570.11,4412.15,0,206.45,0.05,42.45,0.02
16131,0.42,1641.44,-26298211.55,4411.72,0,206.45,0.05,42.45,0.02
16132,0.42,1641.44,-26299852.99,4411.3,0,206.44,0.05,42.44,0.02
16133,0.42,1641.44,-26301494.43,4410.88,0,206.44,0.05,42.44,0.02
16134,0.42,1641.44,-26303135.87,4410.45,0,206.44,0.05,42.44,0.02
16135,0.42,1641.44,-26304777.31,4410.03,0,206.43,0.05,42.43,0.02
16136,0.42,1641.44,-26306418.75,4409.61,0,206.43,0.05,42.43,0.02
16137,0.42,1641.44,-26308060.19,4409.18,0,206.43,0.05,42.43,0.02
16138,0.42,1641.44,-26309701.63,4408.76,0,206.42,0.05,42.42,0.02
16139,0.42,1641.44,-26311343.07,4408.34,0,206.42,0.05,42.42,0.02
16140,0.42,1641.44,-26312984.51,4407.91,0,206.41,0.05,42.41,0.02
16141,0.42,1641.44,-26314625.95,4407.49,0,206.41,0.05,42.41,0.02
16142,0.42,1641.44,-26316267.39,4407.07,0,206.41,0.05,42.41,0.02
16143,0.42,1641.44,-26317908.83,4406.64,0,206.4,0.05,42.4,0.02
16144,0.42,1641.44,-26319550.27,4406.22,0,206.4,0.05,42.4,0.02
16145,0.42,1641.44,-26321191.71,4405.8,0,206.4,0.05,42.4,0.02
16146,0.42,1641.44,-26322833.15,4405.38,0,206.39,0.05,42.39,0.02
16147,0.42,1641.44,-26324474.59,4404.95,0,206.39,0.05,42.39,0.02
16148,0.42,1641.44,-26326116.03,4404.53,0,206.38,0.05,42.38,0.02
16149,0.42,1641.44,-26327757.47,4404.11,0,206.38,0.05,42.38,0.02
16150,0.42,1641.44,-26329398.92,4403.68,0,206.38,0.05,42.38,0.02
16151,0.42,1641.44,-26331040.36,4403.26,0,206.37,0.05,42.37,0.02
16152,0.42,1641.44,-26332681.8,4402.84,0,206.37,0.05,42.37,0.02
16153,0.42,1641.44,-26334323.24,4402.41,0,206.37,0.05,42.37,0.02
16154,0.42,1641.44,-26335964.68,4401.99,0,206.36,0.05,42.36,0.02
16155,0.42,1641.44,-26337606.12,4401.57,0,206.36,0.05,42.36,0.02
16156,0.42,1641.44,-26339247.56,4401.14,0,206.35,0.05,42.35,0.02
16157,0.42,1641.44,-26340889,4400.72,0,206.35,0.05,42.35,0.02
16158,0.42,1641.44,-26342530.44,4400.3,0,206.35,0.05,42.35,0.02
16159,0.42,1641.44,-26344171.88,4399.87,0,206.34,0.05,42.34,0.02
16160,0.42,1641.44,-26345813.32,4399.45,0,206.34,0.05,42.34,0.02
16161,0.42,1641.44,-26347454.76,4399.03,0,206.34,0.05,42.34,0.02
16162,0.42,1641.44,-26349096.2,4398.6,0,206.33,0.05,42.33,0.02
16163,0.42,1641.44,-26350737.64,4398.18,0,206.33,0.05,42.33,0.02
16164,0.42,1641.44,-26352379.08,4397.76,0,206.32,0.05,42.32,0.02
16165,0.42,1641.44,-26354020.52,4397.33,0,206.32,0.05,42.32,0.02
16166,0.42,1641.44,-26355661.96,4396.91,0,206.32,0.05,42.32,0.02
16167,0.42,1641.44,-26357303.4,4396.49,0,206.31,0.05,42.31,0.02
16168,0.42,1641.44,-26358944.84,4396.07,0,206.31,0.05,42.31,0.02
16169,0.42,1641.44,-26360586.28,4395.64,0,206.3,0.05,42.3,0.02
16170,0.42,1641.44,-26362227.73,4395.22,0,206.3,0.05,42.3,0.02
16171,0.42,1641.44,-26363869.17,4394.8,0,206.3,0.05,42.3,0.02
16172,0.42,1641.44,-26365510.61,4394.37,0,206.29,0.05,42.29,0.02
16173,0.42,1641.44,-26367152.05,4393.95,0,206.29,0.05,42.29,0.02
16174,0.42,1641.44,-26368793.49,4393.53,0,206.29,0.05,42.29,0.02
16175,0.42,1641.44,-26370434.93,4393.1,0,206.28,0.05,42.28,0.02
16176,0.42,1641.44,-26372076.37,4392.68,0,206.28,0.05,42.28,0.02
16177,0.42,1641.44,-26373717.81,4392.26,0,206.27,0.05,42.27,0.02
16178,0.42,1641.44,-26375359.25,4391.84,0,206.27,0.05,42.27,0.02
16179,0.42,1641.44,-26377000.69,4391.41,0,206.27,0.05,42.27,0.02
16180,0.42,1641.44,-26378642.13,4390.99,0,206.26,0.05,42.26,0.02
16181,0.42,1641.44,-26380283.57,4390.57,0,206.26,0.05,42.26,0.02
16182,0.42,1641.44,-26381925.01,4390.14,0,206.26,0.05,42.26,0.02
16183,0.42,1641.44,-26383566.45,4389.72,0,206.25,0.05,42.25,0.02
16184,0.42,1641.44,-26385207.89,4389.3,0,206.25,0.05,42.25,0.02
16185,0.42,1641.44,-26386849.33,4388.87,0,206.24,0.05,42.24,0.02
16186,0.42,1641.44,-26388490.77,4388.45,0,206.24,0.05,42.24,0.02
16187,0.42,1641.44,-26390132.21,4388.03,0,206.24,0.05,42.24,0.02
16188,0.42,1641.44,-26391773.65,4387.61,0,206.23,0.05,42.23,0.02
16189,0.42,1641.44,-26393415.09,4387.18,0,206.23,0.05,42.23,0.02
16190,0.42,1641.44,-26395056.53,4386.76,0,206.23,0.05,42.23,0.02
16191,0.42,1641.44,-26396697.98,4386.34,0,206.22,0.05,42.22,0.02
16192,0.42,1641.44,-26398339.42,4385.91,0,206.22,0.05,42.22,0.02
16193,0.42,1641.44,-26399980.86,4385.49,0,206.21,0.05,42.21,0.02
16194,0.42,1641.44,-26401622.3,4385.07,0,206.21,0.05,42.21,0.02
16195,0.42,1641.44,-26403263.74,4384.65,0,206.21,0.05,42.21,0.02
16196,0.42,1641.44,-26404905.18,4384.22,0,206.2,0.05,42.2,0.02
16197,0.42,1641.44,-26406546.62,4383.8,0,206.2,0.05,42.2,0.02
16198,0.42,1641.44,-26408188.06,4383.38,0,206.2,0.05,42.2,0.02
16199,0.42,1641.44,-26409829.5,4382.95,0,206.19,0.05,42.19,0.02
16200,0.42,1641.44,-26411470.94,4382.53,0,206.19,0.05,42.19,0.02
16201,0.42,1641.44,-26413112.38,4382.11,0,206.18,0.05,42.18,0.02
16202,0.42,1641.44,-26414753.82,4381.69,0,206.18,0.05,42.18,0.02
16203,0.42,1641.44,-26416395.26,4381.26,0,206.18,0.05,42.18,0.02
16204,0.42,1641.44,-26418036.7,4380.84,0,206.17,0.05,42.17,0.02
16205,0.42,1641.44,-26419678.14,4380.42,0,206.17,0.05,42.17,0.02
16206,0.42,1641.44,-26421319.58,4379.99,0,206.17,0.05,42.17,0.02
16207,0.42,1641.44,-26422961.02,4379.57,0,206.16,0.05,42.16,0.02
16208,0.42,1641.44,-26424602.46,4379.15,0,206.16,0.05,42.16,0.02
16209,0.42,1641.44,-26426243.9,4378.73,0,206.15,0.05,42.15,0.02
16210,0.42,1641.44,-26427885.34,4378.3,0,206.15,0.05,42.15,0.02
16211,0.42,1641.44,-26429526.79,4377.88,0,206.15,0.05,42.15,0.02
16212,0.42,1641.44,-26431168.23,4377.46,0,206.14,0.05,42.14,0.02
16213,0.42,1641.44,-26432809.67,4377.04,0,206.14,0.05,42.14,0.02
16214,0.42,1641.44,-26434451.11,4376.61,0,206.14,0.05,42.14,0.02
16215,0.42,1641.44,-26436092.55,4376.19,0,206.13,0.05,42.13,0.02
16216,0.42,1641.44,-26437733.99,4375.77,0,206.13,0.05,42.13,0.02
16217,0.42,1641.44,-26439375.43,4375.34,0,206.12,0.05,42.12,0.02
16218,0.42,1641.44,-26441016.87,4374.92,0,206.12,0.05,42.12,0.02
16219,0.42,1641.44,-26442658.31,4374.5,0,206.12,0.05,42.12,0.02
16220,0.42,1641.44,-26444299.75,4374.08,0,206.11,0.05,42.11,0.02
16221,0.42,1641.44,-26445941.19,4373.65,0,206.11,0.05,42.11,0.02
16222,0.42,1641.44,-26447582.63,4373.23,0,206.11,0.05,42.11,0.02
16223,0.42,1641.44,-26449224.07,4372.81,0,206.1,0.05,42.1,0.02
16224,0.42,1641.44,-26450865.51,4372.39,0,206.1,0.05,42.1,0.02
16225,0.42,1641.44,-26452506.95,4371.96,0,206.09,0.05,42.09,0.02
16226,0.42,1641.44,-26454148.39,4371.54,0,206.09,0.05,42.09,0.02
16227,0.42,1641.44,-26455789.83,4371.12,0,206.09,0.05,42.09,0.02
16228,0.42,1641.44,-26457431.27,4370.7,0,206.08,0.05,42.08,0.02
16229,0.42,1641.44,-26459072.71,4370.27,0,206.08,0.05,42.08,0.02
16230,0.42,1641.44,-26460714.15,4369.85,0,206.08,0.05,42.08,0.02
16231,0.42,1641.44,-26462355.59,4369.43,0,206.07,0.05,42.07,0.02
16232,0.42,1641.44,-26463997.04,4369.01,0,206.07,0.05,42.07,0.02
16233,0.42,1641.44,-26465638.48,4368.58,0,206.06,0.05,42.06,0.02
16234,0.42,1641.44,-26467279.92,4368.16,0,206.06,0.05,42.06,0.02
16235,0.42,1641.44,-26468921.36,4367.74,0,206.06,0.05,42.06,0.02
16236,0.42,1641.44,-26470562.8,4367.31,0,206.05,0.05,42.05,0.02
16237,0.42,1641.44,-26472204.24,4366.89,0,206.05,0.05,42.05,0.02
16238,0.42,1641.44,-26473845.68,4366.47,0,206.05,0.05,42.05,0.02
16239,0.42,1641.44,-26475487.12,4366.05,0,206.04,0.05,42.04,0.02
16240,0.42,1641.44,-26477128.56,4365.62,0,206.04,0.05,42.04,0.02
16241,0.42,1641.44,-26478770,4365.2,0,206.03,0.05,42.03,0.02
16242,0.42,1641.44,-26480411.44,4364.78,0,206.03,0.05,42.03,0.02
16243,0.42,1641.44,-26482052.88,4364.36,0,206.03,0.05,42.03,0.02
16244,0.42,1641.44,-26483694.32,4363.93,0,206.02,0.05,42.02,0.02
16245,0.42,1641.44,-26485335.76,4363.51,0,206.02,0.05,42.02,0.02
16246,0.42,1641.44,-26486977.2,4363.09,0,206.02,0.05,42.02,0.02
16247,0.42,1641.44,-26488618.64,4362.67,0,206.01,0.05,42.01,0.02
16248,0.42,1641.44,-26490260.08,4362.24,0,206.01,0.05,42.01,0.02
16249,0.42,1641.44,-26491901.52,4361.82,0,206,0.05,42,0.02
16250,0.42,1641.44,-26493542.96,4361.4,0,206,0.05,42,0.02
16251,0.42,1641.44,-26495184.4,4360.98,0,206,0.05,42,0.02
16252,0.42,1641.44,-26496825.85,4360.56,0,205.99,0.05,41.99,0.02
16253,0.42,1641.44,-26498467.29,4360.13,0,205.99,0.05,41.99,0.02
16254,0.42,1641.44,-26500108.73,4359.71,0,205.99,0.05,41.99,0.02
16255,0.42,1641.44,-26501750.17,4359.29,0,205.98,0.05,41.98,0.02
16256,0.42,1641.44,-26503391.61,4358.87,0,205.98,0.05,41.98,0.02
16257,0.42,1641.44,-26505033.05,4358.44,0,205.97,0.05,41.97,0.02
16258,0.42,1641.44,-26506674.49,4358.02,0,205.97,0.05,41.97,0.02
16259,0.42,1641.44,-26508315.93,4357.6,0,205.97,0.05,41.97,0.02
16260,0.42,1641.44,-26509957.37,4357.18,0,205.96,0.05,41.96,0.02
16261,0.42,1641.44,-26511598.81,4356.75,0,205.96,0.05,41.96,0.02
16262,0.42,1641.44,-26513240.25,4356.33,0,205.96,0.05,41.96,0.02
16263,0.42,1641.44,-26514881.69,4355.91,0,205.95,0.05,41.95,0.02
16264,0.42,1641.44,-26516523.13,4355.49,0,205.95,0.05,41.95,0.02
16265,0.42,1641.44,-26518164.57,4355.06,0,205.94,0.05,41.94,0.02
16266,0.42,1641.44,-26519806.01,4354.64,0,205.94,0.05,41.94,0.02
16267,0.42,1641.44,-26521447.45,4354.22,0,205.94,0.05,41.94,0.02
16268,0.42,1641.44,-26523088.89,4353.8,0,205.93,0.05,41.93,0.02
16269,0.42,1641.44,-26524730.33,4353.38,0,205.93,0.05,41.93,0.02
16270,0.42,1641.44,-26526371.77,4352.95,0,205.93,0.05,41.93,0.02
16271,0.42,1641.44,-26528013.21,4352.53,0,205.92,0.05,41.92,0.02
16272,0.42,1641.44,-26529654.65,4352.11,0,205.92,0.05,41.92,0.02
16273,0.42,1641.44,-26531296.1,4351.69,0,205.91,0.05,41.91,0.02
16274,0.42,1641.44,-26532937.54,4351.26,0,205.91,0.05,41.91,0.02
16275,0.42,1641.44,-26534578.98,4350.84,0,205.91,0.05,41.91,0.02
16276,0.42,1641.44,-26536220.42,4350.42,0,205.9,0.05,41.9,0.02
16277,0.42,1641.44,-26537861.86,4350,0,205.9,0.05,41.9,0.02
16278,0.42,1641.44,-26539503.3,4349.57,0,205.9,0.05,41.9,0.02
16279,0.42,1641.44,-26541144.74,4349.15,0,205.89,0.05,41.89,0.02
16280,0.42,1641.44,-26542786.18,4348.73,0,205.89,0.05,41.89,0.02
16281,0.42,1641.44,-26544427.62,4348.31,0,205.88,0.05,41.88,0.02
16282,0.42,1641.44,-26546069.06,4347.89,0,205.88,0.05,41.88,0.02
16283,0.42,1641.44,-26547710.5,4347.46,0,205.88,0.05,41.88,0.02
16284,0.42,1641.44,-26549351.94,4347.04,0,205.87,0.05,41.87,0.02
16285,0.42,1641.44,-26550993.38,4346.62,0,205.87,0.05,41.87,0.02
16286,0.42,1641.44,-26552634.82,4346.2,0,205.87,0.05,41.87,0.02
16287,0.42,1641.44,-26554276.26,4345.78,0,205.86,0.05,41.86,0.02
16288,0.42,1641.44,-26555917.7,4345.35,0,205.86,0.05,41.86,0.02
16289,0.42,1641.44,-26557559.14,4344.93,0,205.85,0.05,41.85,0.02
16290,0.42,1641.44,-26559200.58,4344.51,0,205.85,0.05,41.85,0.02
16291,0.42,1641.44,-26560842.02,4344.09,0,205.85,0.05,41.85,0.02
16292,0.42,1641.44,-26562483.46,4343.66,0,205.84,0.05,41.84,0.02
16293,0.42,1641.44,-26564124.9,4343.24,0,205.84,0.05,41.84,0.02
16294,0.42,1641.44,-26565766.35,4342.82,0,205.84,0.05,41.84,0.02
16295,0.42,1641.44,-26567407.79,4342.4,0,205.83,0.05,41.83,0.02
16296,0.42,1641.44,-26569049.23,4341.98,0,205.83,0.05,41.83,0.02
16297,0.42,1641.44,-26570690.67,4341.55,0,205.82,0.05,41.82,0.02
16298,0.42,1641.44,-26572332.11,4341.13,0,205.82,0.05,41.82,0.02
16299,0.42,1641.44,-26573973.55,4340.71,0,205.82,0.05,41.82,0.02
16300,0.42,1641.44,-26575614.99,4340.29,0,205.81,0.05,41.81,0.02
16301,0.42,1641.44,-26577256.43,4339.87,0,205.81,0.05,41.81,0.02
16302,0.42,1641.44,-26578897.87,4339.44,0,205.81,0.05,41.81,0.02
16303,0.42,1641.44,-26580539.31,4339.02,0,205.8,0.05,41.8,0.02
16304,0.42,1641.44,-26582180.75,4338.6,0,205.8,0.05,41.8,0.02
16305,0.42,1641.44,-26583822.19,4338.18,0,205.79,0.05,41.79,0.02
16306,0.42,1641.44,-26585463.63,4337.76,0,205.79,0.05,41.79,0.02
16307,0.42,1641.44,-26587105.07,4337.33,0,205.79,0.05,41.79,0.02
16308,0.42,1641.44,-26588746.51,4336.91,0,205.78,0.05,41.78,0.02
16309,0.42,1641.44,-26590387.95,4336.49,0,205.78,0.05,41.78,0.02
16310,0.42,1641.44,-26592029.39,4336.07,0,205.78,0.05,41.78,0.02
16311,0.42,1641.44,-26593670.83,4335.65,0,205.77,0.05,41.77,0.02
16312,0.42,1641.44,-26595312.27,4335.22,0,205.77,0.05,41.77,0.02
16313,0.42,1641.44,-26596953.71,4334.8,0,205.76,0.05,41.76,0.02
16314,0.42,1641.44,-26598595.16,4334.38,0,205.76,0.05,41.76,0.02
16315,0.42,1641.44,-26600236.6,4333.96,0,205.76,0.05,41.76,0.02
16316,0.42,1641.44,-26601878.04,4333.54,0,205.75,0.05,41.75,0.02
16317,0.42,1641.44,-26603519.48,4333.11,0,205.75,0.05,41.75,0.02
